"id","turId","artId","antal"
"5825","744","865","1"
"5826","744","847","1"
"5827","745","829","1"
"5828","744","829","1"
"5829","746","824","1"
"5830","744","824","1"
"5831","744","487","1"
"5832","744","489","1"
"5833","744","521","1"
"5834","744","511","1"
"5835","744","517","1"
"5836","744","563","1"
"5837","744","572","1"
"5838","744","584","1"
"5839","744","577","1"
"5840","744","581","1"
"5841","744","618","1"
"5842","744","1152","1"
"5843","747","1183","1"
"5844","744","1183","1"
"5845","745","1272","1"
"5846","748","1240","1"
"5847","744","1240","1"
"5848","745","1285","1"
"5849","744","1343","1"
"5850","744","1351","1"
"5851","744","1122","1"
"5852","744","1383","1"
"5853","744","1377","1"
"5854","748","1365","1"
"5855","747","1365","1"
"5856","744","1169","1"
"5857","748","1168","1"
"5858","744","1177","1"
"5859","744","1205","1"
"5860","744","1223","1"
"5861","744","1093","1"
"5862","744","1085","1"
"5863","744","1070","1"
"5864","744","1071","1"
"5865","744","214","1"
"5866","744","231","1"
"5867","744","236","1"
"5868","744","242","1"
"5869","744","300","1"
"5870","744","246","1"
"5871","744","1593","1"
"5872","744","1601","1"
"5873","744","1669","1"
"5874","744","1678","1"
"5875","744","1686","1"
"5876","744","1727","1"
"5877","744","1737","1"
"5878","744","1690","1"
"5879","744","1705","1"
"5880","744","1827","1"
"5881","744","1837","1"
"5882","744","1835","1"
"5883","744","1872","1"
"5884","744","1887","1"
"5885","744","1877","1"
"5886","747","1928","1"
"5887","744","1928","1"
"5888","744","1944","1"
"5889","744","1929","1"
"5890","744","1943","1"
"5891","745","1948","1"
"5892","744","1948","1"
"5893","744","1920","1"
"5894","744","1931","1"
"5895","744","1960","1"
"5896","744","1975","1"
"5897","744","1982","1"
"5898","744","1996","1"
"5899","744","1995","1"
"5900","744","2051","1"
"5901","744","2065","1"
"5902","744","2073","1"
"5903","744","2130","1"
"5904","744","2125","1"
"5905","745","2140","1"
"5906","744","2140","1"
"5907","744","2997","1"
"5908","744","3242","1"
"5909","744","3048","1"
"5910","744","3046","1"
"5911","744","3196","1"
"5912","744","3492","1"
"5913","748","3489","1"
"5914","744","3489","1"
"5915","744","3503","1"
"5916","744","4134","1"
"5917","744","4128","1"
"5918","744","3979","1"
"5919","745","4138","1"
"5920","744","4138","1"
"5921","744","4596","1"
"5922","744","4495","1"
"5923","744","4497","1"
"5924","744","7747","1"
"5925","744","7707","1"
"5926","744","7713","1"
"5927","744","7714","1"
"5928","744","7697","1"
"5929","744","7698","1"
"5930","744","7736","1"
"5931","744","7726","1"
"5932","744","7571","1"
"5933","744","7590","1"
"5934","744","7602","1"
"5935","744","7536","1"
"5936","744","7595","1"
"5937","744","10416","1"
"5938","744","10397","1"
"5939","744","10370","1"
"5940","745","10368","1"
"5941","744","10368","1"
"5942","744","10350","1"
"5943","744","10363","1"
"5944","744","6852","1"
"5945","744","6868","1"
"5946","744","6867","1"
"5947","744","6839","1"
"5948","744","10336","1"
"5949","744","8206","1"
"5950","744","8204","1"
"5951","744","8176","1"
"5952","744","8199","1"
"5953","744","8116","1"
"5954","744","7820","1"
"5955","744","8215","1"
"5956","744","8217","1"
"5957","744","8218","1"
"5958","744","8359","1"
"5959","744","8352","1"
"5960","744","8349","1"
"5961","744","8355","1"
"5962","744","8367","1"
"5963","744","8282","1"
"5964","744","8257","1"
"5965","744","8843","1"
"5966","744","9635","1"
"5967","744","9528","1"
"5968","744","9524","1"
"5969","744","9598","1"
"5970","744","9596","1"
"5971","744","9547","1"
"5972","744","9546","1"
"5973","744","9551","1"
"5974","744","11697","1"
"5975","744","9562","1"
"5976","744","9498","1"
"5977","744","9499","1"
"5978","744","9420","1"
"5979","744","9441","1"
"5980","744","9476","1"
"5981","744","9312","1"
"5982","744","9310","1"
"5983","744","9334","1"
"5984","744","7501","1"
"5985","744","7456","1"
"5986","744","7477","1"
"5987","744","7488","1"
"5988","744","7438","1"
"5989","744","8994","1"
"5990","744","8993","1"
"5991","744","8918","1"
"5992","744","9736","1"
"5993","744","10951","1"
"5994","744","10985","1"
"5995","744","10962","1"
"5996","744","10959","1"
"5997","744","10960","1"
"5998","744","10994","1"
"5999","744","10440","1"
"6000","744","10555","1"
"6001","744","10579","1"
"6002","744","10565","1"
"6003","744","10443","1"
"6004","744","10444","1"
"6005","744","10584","1"
"6006","744","10616","1"
"6007","744","9972","1"
"6008","744","9991","1"
"6009","744","9969","1"
"6010","744","9977","1"
"6011","744","10001","1"
"6012","744","9996","1"
"6013","744","10000","1"
"6014","745","9125","1"
"6015","744","9125","1"
"6016","744","9122","1"
"6017","744","6953","1"
"6018","744","7221","1"
"6019","744","7254","1"
"6020","744","7268","1"
"6021","744","7269","1"
"6022","744","7317","1"
"6023","744","7288","1"
"6024","744","7301","1"
"6025","744","7271","1"
"6026","749","788","1"
"6027","749","924","1"
"6028","749","935","1"
"6029","749","953","1"
"6030","750","922","50"
"6031","749","905","1"
"6032","749","894","1"
"6033","750","813","1"
"6034","749","521","1"
"6035","750","538","1"
"6036","749","572","1"
"6037","749","577","1"
"6038","749","581","1"
"6039","751","1375","1"
"6040","751","1181","1"
"6041","750","1205","1"
"6042","751","1070","1"
"6043","750","1508","1"
"6044","750","1575","1"
"6045","749","1678","1"
"6046","750","1686","1"
"6047","749","1727","1"
"6048","750","1866","1"
"6049","750","1829","1"
"6050","750","1837","1"
"6051","750","1835","1"
"6052","749","1887","1"
"6053","749","1908","1"
"6054","749","1928","1"
"6055","749","1943","1"
"6056","749","1948","1"
"6057","749","1960","1"
"6058","750","1982","1"
"6059","749","1982","1"
"6060","749","2073","1"
"6061","749","2130","1"
"6062","751","2917","1"
"6063","749","2720","1"
"6064","751","3332","1"
"6065","749","3492","1"
"6066","749","3489","1"
"6067","749","4134","1"
"6068","749","4138","1"
"6069","749","4596","1"
"6070","751","7713","1"
"6071","749","7726","1"
"6072","750","7571","1"
"6073","749","7571","1"
"6074","750","7595","1"
"6075","750","10370","1"
"6076","749","10370","1"
"6077","749","8206","1"
"6078","749","8176","1"
"6079","749","8116","1"
"6080","749","7795","1"
"6081","750","8349","1"
"6082","749","8366","1"
"6083","749","9312","1"
"6084","749","7477","1"
"6085","749","10555","1"
"6086","749","10531","1"
"6087","750","10565","1"
"6088","749","10444","1"
"6089","749","9969","1"
"6090","751","10217","1"
"6091","751","9126","1"
"6092","749","9126","1"
"6093","749","6953","1"
"6094","751","7232","1"
"6095","752","788","1"
"6096","752","1013","1"
"6097","752","935","1"
"6098","752","937","1"
"6099","752","953","1"
"6100","752","922","1"
"6101","752","916","1"
"6102","752","905","1"
"6103","752","521","1"
"6104","752","511","1"
"6105","752","517","1"
"6106","752","570","1"
"6107","752","572","1"
"6108","752","1110","1"
"6109","752","1150","1"
"6110","752","1205","1"
"6111","753","1087","1"
"6112","752","1087","1"
"6113","752","1508","1"
"6114","752","1593","1"
"6115","752","1575","1"
"6116","752","1601","1"
"6117","752","1599","1"
"6118","754","1678","1"
"6119","752","1678","1"
"6120","752","1737","1"
"6121","752","1826","1"
"6122","752","1837","1"
"6123","752","1835","1"
"6124","752","1833","1"
"6125","752","1652","1"
"6126","754","1908","1"
"6127","752","1908","1"
"6128","752","1928","1"
"6129","754","1944","1"
"6130","752","1943","1"
"6131","752","2073","1"
"6132","752","2130","1"
"6133","752","3048","1"
"6134","752","3492","1"
"6135","755","4134","20"
"6136","752","4138","1"
"6137","752","7571","1"
"6138","752","10370","1"
"6139","752","10350","1"
"6140","752","6867","1"
"6141","752","6839","1"
"6142","752","8206","1"
"6143","752","8176","1"
"6144","752","8116","1"
"6145","752","7795","1"
"6146","752","8359","1"
"6147","752","8366","1"
"6148","752","9635","1"
"6149","752","9524","1"
"6150","752","9547","1"
"6151","752","9312","1"
"6152","752","7477","1"
"6153","752","7488","1"
"6154","752","10555","1"
"6155","752","10531","1"
"6156","752","10565","1"
"6157","752","10444","1"
"6158","752","9969","1"
"6159","752","7317","1"
"6160","756","802","1"
"6161","756","804","1"
"6162","756","788","1"
"6163","756","969","2"
"6164","756","972","3"
"6165","756","1003","1"
"6166","756","993","1"
"6167","756","924","1"
"6168","756","935","1"
"6169","756","937","1"
"6170","756","953","1"
"6171","756","916","1"
"6172","756","905","1"
"6173","756","894","1"
"6174","756","869","1"
"6175","756","865","1"
"6176","756","829","1"
"6177","756","824","800"
"6178","756","457","1"
"6179","756","487","1"
"6180","756","521","1"
"6181","756","511","1"
"6182","756","517","1"
"6183","756","565","1"
"6184","756","559","1"
"6185","756","538","1"
"6186","756","577","1"
"6187","756","581","1"
"6188","756","1110","1"
"6189","756","1152","1"
"6190","756","1183","50"
"6191","756","1272","1"
"6192","756","1240","1"
"6193","756","1285","1"
"6194","756","1343","1"
"6195","756","1351","1"
"6196","756","1122","1"
"6197","756","1383","1"
"6198","756","1367","1"
"6199","756","1365","5"
"6200","756","1169","1"
"6201","756","1205","1"
"6202","756","1221","1"
"6203","756","1223","1"
"6204","756","1103","1"
"6205","756","1106","1"
"6206","756","1093","1"
"6207","756","1085","1"
"6208","756","1071","1"
"6209","756","300","1"
"6210","757","1405","1"
"6211","756","1508","1"
"6212","756","1549","1"
"6213","756","1546","1"
"6214","756","1593","1"
"6215","756","1601","1"
"6216","756","1669","1"
"6217","756","1686","1"
"6218","756","1721","1"
"6219","756","1727","1"
"6220","756","1737","1"
"6221","756","1716","1"
"6222","756","1719","1"
"6223","756","1690","1"
"6224","756","1863","1"
"6225","756","1866","1"
"6226","756","1856","1"
"6227","756","1855","1"
"6228","756","1874","1"
"6229","756","1827","1"
"6230","756","1826","1"
"6231","756","1829","1"
"6232","756","1835","1"
"6233","756","1872","1"
"6234","756","1822","1"
"6235","756","1812","1"
"6236","756","1798","1"
"6237","756","1944","1"
"6238","756","1943","1"
"6239","756","1953","1"
"6240","756","1948","1"
